alpha_cc,alpha_Ia,g_cc,g_ratio,reduced_chi2
0.4,0.6,0.3,1.2,0.054710620414781495
0.8,0.5,0.7,2.4,0.05474958732213889
0.6,0.8,0.9,1.6,0.05475964734012537
0.7,0.2,0.9,1.2,0.05483893842736725
0.2,0.3,0.2,1.8,0.05484045737944308
0.7,0.8,0.3,2.4,0.054842208260052094
0.9,0.7,0.4,1.6,0.054905813498504576
0.8,0.4,0.4,1.0,0.05496846532943228
0.5,0.8,0.7,2.4,0.05509126485365092
0.6,0.1,0.9,1.0,0.05509718160465989
0.3,0.9,0.6,2.8,0.05511210486026102
0.1,0.6,0.5,2.6,0.05515835585883568
0.8,0.3,0.9,1.4,0.05516211287416294
0.9,0.8,0.4,1.8,0.05518714570649145
0.4,0.1,0.6,1.8,0.05528225822677243
0.2,0.7,0.6,2.2,0.055330365334377456
0.6,0.5,0.6,2.8,0.05535545636469187
0.9,0.3,0.7,2.2,0.05535706805986967
0.6,0.4,0.3,1.4,0.05538030763213816
0.9,0.9,0.8,2.4,0.05538622376606646
0.8,0.5,0.9,1.6,0.055411991412279836
0.1,0.4,0.6,1.4,0.05543091747154806
0.7,0.4,0.9,1.4,0.055441137950814644
0.9,0.3,0.8,1.8,0.05547459763051341
0.2,0.6,0.2,2.2,0.05547855441526408
0.4,0.8,0.9,1.2,0.05549436207739182
0.8,0.1,0.9,1.2,0.055502731859992
0.5,0.5,0.9,1.2,0.05552071542972641
0.4,0.8,0.7,2.2,0.05554131657027158
0.5,0.1,0.5,2.6,0.055557610782693355
0.3,0.5,0.7,1.6,0.055580360132140474
0.1,0.9,0.2,2.2,0.05558431917979938
0.9,0.9,0.5,1.2,0.05562598032115194
0.9,0.9,0.9,2.0,0.055634384995188774
0.2,0.2,0.7,1.0,0.055634497378592204
0.7,0.9,0.7,2.8,0.05569370911728021
0.3,0.6,0.8,1.2,0.05570221388691801
0.6,0.3,0.2,2.6,0.055812970859334454
0.2,0.4,0.6,1.8,0.05581321158129859
0.4,0.5,0.9,1.0,0.05581840580186544
0.8,0.2,0.8,1.6,0.05597615897053016
0.8,0.7,0.3,2.4,0.05608763664282029
0.6,0.5,0.7,2.2,0.056097128191047486
0.3,0.7,0.3,1.0,0.05609786394109875
0.3,0.3,0.2,2.0,0.05610869094836273
0.1,0.7,0.5,2.8,0.05611773076407533
0.4,0.3,0.7,1.6,0.056128373165000134
0.3,0.6,0.6,2.4,0.056140414270625306
0.4,0.7,0.6,2.8,0.05614274160786312
0.2,0.4,0.7,1.2,0.05617535456814708
0.9,0.4,0.9,1.6,0.05621692221462077
0.8,0.8,0.7,2.8,0.0562626965940023
0.5,0.2,0.2,2.2,0.05626598169385663
0.4,0.1,0.8,1.0,0.05628502353195146
0.7,0.6,0.9,1.6,0.05640648058270675
0.8,0.2,0.3,1.4,0.05644657656698389
0.1,0.7,0.7,1.0,0.056457467928106825
0.9,0.6,0.4,1.4,0.05646096043217458
0.6,0.2,0.8,1.4,0.056488797331108856
0.2,0.6,0.7,1.4,0.05651930213166816
0.7,0.1,0.6,2.2,0.05652181782841532
0.4,0.4,0.2,2.4,0.05653681760623096
0.5,0.4,0.3,1.2,0.056552098039444526
0.7,0.7,0.7,2.6,0.05656051842733683
0.1,0.9,0.6,2.0,0.056621632372292084
0.2,0.1,0.6,1.4,0.05662575625854305
0.8,0.7,0.9,1.8,0.0566586664186611
0.5,0.3,0.2,2.4,0.056671158348785916
0.9,0.6,0.9,1.8,0.056731101138187155
0.4,0.3,0.2,2.2,0.05675190837386433
0.6,0.8,0.7,2.6,0.05675259057681514
0.6,0.3,0.9,1.2,0.056758713422957206
0.9,0.9,0.4,2.0,0.056889396340585735
0.8,0.7,0.8,2.2,0.05691734416842154
0.7,0.6,0.4,1.0,0.05692827918461789
0.8,0.6,0.4,1.2,0.05693834558356866
0.1,0.2,0.6,1.2,0.05699827459827186
0.6,0.8,0.3,2.0,0.05700451938051758
0.2,0.8,0.8,1.0,0.05702400832613117
0.2,0.8,0.7,1.6,0.05704100551883747
0.7,0.2,0.6,2.4,0.057046452518661445
0.4,0.3,0.8,1.2,0.057059804471064894
0.9,0.2,0.9,1.4,0.057061234453522104
0.5,0.1,0.2,2.0,0.05706238340249699
0.7,0.8,0.8,2.2,0.05712908309901
0.7,0.4,0.7,2.2,0.05712994534259395
0.9,0.3,0.4,1.0,0.05716569614165165
0.3,0.3,0.7,1.4,0.05718097801195582
0.7,0.1,0.8,1.4,0.057191292140325374
0.5,0.7,0.8,1.8,0.057214101675400135
0.3,0.2,0.6,1.8,0.05723623811864513
0.4,0.5,0.2,2.6,0.057242760223042644
0.5,0.6,0.7,2.2,0.057272073881978795
0.4,0.6,0.7,2.0,0.057285593522627555
0.6,0.9,0.3,2.2,0.05729504352837411
0.4,0.2,0.6,2.0,0.057302102487809155
0.7,0.8,0.4,1.2,0.0573221359398285
0.8,0.2,0.2,2.6,0.057373387118001495
0.5,0.9,0.3,1.8,0.05741552429921932
0.1,0.7,0.6,1.8,0.057456056226513764
0.7,0.3,0.3,1.4,0.05745648710344242
0.7,0.6,0.8,2.0,0.057457411788124184
0.4,0.5,0.8,1.4,0.05747314456886781
0.5,0.6,0.3,1.4,0.05750294140568544
0.4,0.4,0.3,1.0,0.057508180994628476
0.7,0.3,0.6,2.6,0.05752593311531771
0.5,0.5,0.8,1.6,0.057566544162366326
0.8,0.2,0.7,2.0,0.0576624600157432
0.7,0.9,0.3,2.6,0.057708584815795425
0.5,0.3,0.7,1.8,0.057712616718662464
0.5,0.9,0.8,2.0,0.057714269491284616
0.9,0.7,0.7,2.8,0.05777899623544981
0.3,0.8,0.8,1.4,0.057838149292864446
0.6,0.7,0.3,1.8,0.05784630689064814
0.8,0.6,0.7,2.6,0.057867390328305804
0.8,0.9,0.8,2.4,0.057882068756985414
0.6,0.9,0.4,1.0,0.05794948353095678
0.5,0.2,0.3,1.0,0.05796260724470811
0.8,0.5,0.8,2.0,0.05796514916786495
0.2,0.8,0.6,2.4,0.057966764439407556
0.6,0.2,0.7,1.8,0.05799380853162631
0.2,0.5,0.2,2.0,0.05800679143843342
0.6,0.5,0.9,1.4,0.05801599169248892
0.9,0.4,0.7,2.4,0.05802746494358135
0.9,0.6,0.8,2.2,0.05803609925506964
0.5,0.7,0.9,1.4,0.05804453955017881
0.4,0.7,0.8,1.6,0.05804579758615897
0.1,0.6,0.2,1.8,0.05806148071261921
0.4,0.2,0.2,2.0,0.05806581353161763
0.7,0.8,0.9,1.8,0.05808098968513265
0.5,0.4,0.2,2.6,0.058098835750073775
0.7,0.4,0.6,2.8,0.05810016953705897
0.3,0.9,0.9,1.0,0.05811986722616516
0.1,0.4,0.2,1.6,0.058195055054908414
0.3,0.7,0.6,2.6,0.05822114624319054
0.5,0.1,0.6,2.0,0.05835967041505658
0.9,0.8,0.8,2.4,0.05840708382401837
0.9,0.7,0.3,2.6,0.05846647918872785
0.2,0.5,0.6,2.0,0.058560769173338724
0.5,0.3,0.8,1.4,0.05861899902767703
0.3,0.3,0.8,1.0,0.058625278704431946
0.1,0.9,0.7,1.2,0.058694680495986605
0.4,0.6,0.2,2.8,0.058726267532470906
0.5,0.9,0.7,2.6,0.05872960439281067
0.9,0.3,0.6,2.8,0.05873241208905035
0.1,0.8,0.2,2.0,0.0587426470161946
0.9,0.2,0.6,2.6,0.05876016092327633
0.9,0.8,0.9,2.0,0.058762050598741365
0.3,0.8,0.7,2.0,0.05879396589150858
0.6,0.4,0.2,2.8,0.05881663329926001
0.6,0.7,0.8,2.0,0.05882696734783709
0.1,0.1,0.4,2.8,0.058833323353157614
0.1,0.1,0.5,1.8,0.058909171037513385
0.4,0.9,0.3,1.4,0.058920568146699194
0.6,0.9,0.8,2.2,0.058935324261243545
0.4,0.3,0.6,2.2,0.058941934861642946
0.9,0.1,0.6,2.4,0.058960049829513375
0.1,0.5,0.6,1.6,0.058981710399014904
0.8,0.9,0.9,2.0,0.05903266430478934
0.4,0.9,0.8,1.8,0.059063378572278315
0.3,0.1,0.7,1.2,0.0590764623537709
0.2,0.9,0.2,2.6,0.05909383805198412
0.3,0.2,0.2,1.8,0.05918847244058021
0.6,0.6,0.7,2.4,0.059280915044204636
0.5,0.2,0.9,1.0,0.0593226773836212
0.4,0.9,0.7,2.4,0.059334517255781774
0.1,0.2,0.2,1.4,0.05945929424025335
0.6,0.7,0.9,1.6,0.05946233163462466
0.4,0.7,0.9,1.2,0.05946751576764389
0.7,0.4,0.8,1.8,0.059496929995707624
0.1,0.6,0.7,1.0,0.059500080282665235
0.8,0.9,0.4,1.6,0.05951425097715359
0.3,0.3,0.6,2.0,0.05953882320734818
0.5,0.2,0.6,2.2,0.05956418755258859
0.6,0.1,0.5,2.8,0.059622868592144905
0.2,0.2,0.2,1.6,0.0596674194306184
0.3,0.8,0.3,1.0,0.059726788393334715
0.8,0.8,0.3,2.6,0.05972736259313081
0.4,0.1,0.7,1.4,0.05989559427706659
0.1,0.2,0.5,2.0,0.05991684166042577
0.9,0.8,0.5,1.0,0.05997160175332598
0.4,0.7,0.3,1.2,0.05998066526837636
0.7,0.8,0.7,2.8,0.059980796450267805
0.3,0.6,0.7,1.8,0.05998274490529843
0.5,0.1,0.8,1.2,0.06000287555581644
0.7,0.5,0.7,2.4,0.06001649407768308
0.6,0.5,0.8,1.8,0.060042278365570856
0.5,0.8,0.3,1.6,0.060078414581781814
0.2,0.7,0.8,1.0,0.0600795136423849
0.6,0.6,0.3,1.6,0.06011078649101827
0.2,0.8,0.2,2.4,0.06011307659462662
0.9,0.1,0.2,2.4,0.060145589733025924
0.2,0.2,0.6,1.6,0.06016072643226576
0.7,0.1,0.2,2.2,0.06023020770317602
0.9,0.4,0.8,2.0,0.06026126717706954
0.3,0.8,0.6,2.8,0.06028179134000469
0.9,0.1,0.8,1.6,0.0602818050764472
0.6,0.9,0.7,2.8,0.06029577288571121
0.8,0.3,0.7,2.2,0.060324330510409516
0.4,0.4,0.6,2.4,0.06035270089546823
0.4,0.4,0.7,1.8,0.06035733673821543
0.5,0.5,0.2,2.8,0.060402851405866514
0.3,0.3,0.5,2.8,0.060436070674090604
0.9,0.5,0.4,1.2,0.06046147125341465
0.3,0.5,0.8,1.2,0.06050707317991568
0.5,0.3,0.6,2.4,0.06052150688032962
0.2,0.9,0.6,2.6,0.06054634968713145
0.1,0.8,0.6,2.0,0.06061240427984701
0.5,0.9,0.9,1.6,0.06063705372898589
0.5,0.7,0.7,2.4,0.06064758982165975
0.1,0.3,0.5,2.2,0.060655225481755816
0.9,0.5,0.7,2.6,0.06067154663178818
0.4,0.1,0.2,1.8,0.06070731726131789
0.4,0.4,0.9,1.0,0.060947520287544694
0.9,0.4,0.3,1.8,0.060966022828069975
0.4,0.7,0.7,2.2,0.06098767349674596
0.8,0.7,0.7,2.8,0.0610415456058222
0.2,0.6,0.6,2.2,0.06107272728274071
0.1,0.3,0.6,1.4,0.06107307578153072
0.7,0.1,0.7,1.8,0.06107703250531266
0.3,0.8,0.9,1.0,0.06110568131755243
0.8,0.3,0.8,1.8,0.061225319819452145
0.1,0.4,0.5,2.4,0.061237304777252935
0.5,0.4,0.7,2.0,0.061290907852505475
0.3,0.7,0.2,2.6,0.061298804089683814
0.6,0.3,0.7,2.0,0.06132196723002826
0.2,0.7,0.7,1.6,0.06132396478342028
0.5,0.4,0.6,2.6,0.06137857447340557
0.8,0.8,0.4,1.4,0.06140066993014618
0.6,0.9,0.9,1.8,0.061410344888391165
0.3,0.2,0.5,2.6,0.061450769548654076
0.3,0.6,0.2,2.4,0.06148062662386651
0.2,0.5,0.7,1.4,0.06148908665101339
0.1,0.8,0.7,1.2,0.061501674774681075
0.3,0.4,0.6,2.2,0.061502016191568046
0.5,0.4,0.9,1.2,0.061522416233767724
0.8,0.3,0.2,2.8,0.06155327976229578
0.9,0.5,0.3,2.0,0.06158494854713664
0.2,0.9,0.7,1.8,0.06158669686647398
0.6,0.3,0.3,1.2,0.061623641983868174
0.2,0.4,0.2,1.8,0.061642609968244715
0.4,0.5,0.6,2.6,0.0616547642284664
0.7,0.2,0.2,2.4,0.06169316786638819
0.4,0.2,0.5,2.8,0.06174840909871092
0.1,0.5,0.5,2.6,0.061753686710815624
0.7,0.7,0.3,2.0,0.06177945769453315
0.6,0.1,0.3,1.0,0.06178028234415378
0.3,0.8,0.2,2.8,0.06181013766319121
0.2,0.3,0.7,1.2,0.06182918332862897
0.8,0.8,0.8,2.4,0.06184211496039283
0.2,0.7,0.2,2.2,0.06188942236102503
0.2,0.1,0.7,1.0,0.0618956275900052
0.3,0.4,0.7,1.6,0.062049612784053194
0.8,0.6,0.9,1.8,0.06206404850546108
0.3,0.7,0.8,1.4,0.06208517057656585
0.7,0.9,0.8,2.4,0.06210127615739085
0.7,0.6,0.3,1.8,0.0621454187008701
0.9,0.3,0.3,1.6,0.06218211529966351
0.1,0.6,0.6,1.8,0.06224729102364428
0.5,0.5,0.6,2.8,0.06224884845145361
0.1,0.6,0.5,2.8,0.06227554012992705
0.7,0.7,0.8,2.2,0.06228770178887709
0.6,0.7,0.7,2.6,0.06236231325562471
0.8,0.4,0.9,1.6,0.06242441619659214
0.5,0.8,0.8,2.0,0.06243596884857588
0.3,0.5,0.2,2.2,0.06249409028160773
0.3,0.1,0.5,2.4,0.06250992477600098
0.6,0.3,0.8,1.6,0.06258284656639176
0.8,0.6,0.8,2.2,0.06264785569386426
0.2,0.4,0.5,2.8,0.06265273256139953
0.7,0.5,0.9,1.6,0.06265357371237928
0.7,0.8,0.3,2.2,0.06266870918297052
0.8,0.4,0.7,2.4,0.06275204994282371
0.8,0.1,0.3,1.2,0.06277243552060416
0.3,0.9,0.7,2.2,0.06280515438144323
0.7,0.6,0.7,2.6,0.06281339846056914
0.9,0.7,0.8,2.4,0.06281674837717402
0.4,0.9,0.9,1.4,0.06281844365226247
0.9,0.5,0.9,1.8,0.06283674795035848
0.1,0.7,0.2,1.8,0.06289961780574672
0.4,0.6,0.6,2.8,0.06294180960510262
0.8,0.3,0.6,2.8,0.06302687351299707
0.1,0.5,0.7,1.0,0.0630461514966228
0.7,0.7,0.9,1.8,0.0630482750744505
0.8,0.8,0.9,2.0,0.06305766302155925
0.5,0.6,0.8,1.8,0.06306335320761604
0.4,0.5,0.3,1.0,0.06307828596494007
0.2,0.3,0.5,2.6,0.06310154224610161
0.7,0.3,0.9,1.4,0.06310881716809477
0.2,0.3,0.6,1.8,0.06311995221618073
0.9,0.7,0.9,2.0,0.06312023821666303
0.3,0.9,0.3,1.0,0.06313973805342438
0.6,0.1,0.6,2.2,0.06319716742688831
0.8,0.5,0.3,1.8,0.06322746022840046
0.3,0.5,0.6,2.4,0.06325034260721818
0.7,0.2,0.8,1.6,0.06326952201265033
0.5,0.6,0.9,1.4,0.06327006709239952
0.1,0.9,0.2,2.0,0.06328372203481886
0.8,0.2,0.6,2.6,0.06330604873981709
0.1,0.5,0.2,1.6,0.06331438081990423
0.2,0.9,0.8,1.2,0.06334382830081507
0.8,0.6,0.3,2.0,0.06337060359342332
0.9,0.6,0.7,2.8,0.06340919177839613
0.5,0.1,0.7,1.6,0.06342043175294844
0.2,0.7,0.6,2.4,0.06343107289073029
0.1,0.1,0.6,1.2,0.06346453766607008
0.4,0.6,0.8,1.6,0.06349926716833987
0.4,0.1,0.5,2.6,0.06350842265537146
0.6,0.2,0.6,2.4,0.06353054157433935
0.2,0.2,0.5,2.4,0.06356507882810318
0.4,0.8,0.8,1.8,0.06362446362671535
0.2,0.6,0.8,1.0,0.06363722931024889
0.9,0.9,0.8,2.6,0.06364114117966262
0.1,0.9,0.6,2.2,0.06366135569656511
0.9,0.8,0.3,2.8,0.06367626000624842
0.9,0.6,0.3,2.2,0.06369137250050612
0.9,0.2,0.2,2.6,0.0637034398152168
0.8,0.1,0.6,2.4,0.06370883186580596
0.6,0.8,0.8,2.2,0.0637338335820954
0.5,0.5,0.3,1.2,0.06374510480308537
0.3,0.9,0.8,1.6,0.06375180580274019
0.7,0.7,0.4,1.0,0.06375343110188204
0.3,0.1,0.2,1.6,0.06376964845587872
0.6,0.3,0.6,2.6,0.06376996686719891
0.7,0.2,0.3,1.2,0.06378852666082704
0.7,0.9,0.4,1.2,0.06380560457404022
0.8,0.5,0.4,1.0,0.06382940207263109
0.9,0.1,0.7,2.0,0.06385775519141827
0.4,0.4,0.8,1.4,0.06389120874014574
0.5,0.8,0.7,2.6,0.06391076125899735
0.2,0.1,0.5,2.2,0.06393962863656762
0.8,0.2,0.9,1.4,0.06396021906711008
0.7,0.1,0.9,1.2,0.06398627837064659
0.7,0.2,0.7,2.0,0.06403950324913656
0.3,0.7,0.7,2.0,0.06405238939942348
0.6,0.4,0.6,2.8,0.06405504534106778
0.7,0.5,0.3,1.6,0.06408664197254087
0.4,0.5,0.7,2.0,0.06411315682595563
0.4,0.6,0.9,1.2,0.06414464891653371
0.8,0.9,0.3,2.8,0.06414868037730997
0.6,0.5,0.3,1.4,0.06419846748241355
0.6,0.4,0.7,2.2,0.06422760715816796
0.7,0.5,0.8,2.0,0.064342617609014
0.9,0.3,0.9,1.6,0.0643448011872472
0.5,0.7,0.3,1.4,0.06436463284483208
0.7,0.3,0.2,2.6,0.06439222907080575
0.7,0.9,0.9,2.0,0.06445440280984822
0.4,0.2,0.8,1.2,0.06446373330216462
0.5,0.5,0.7,2.2,0.0644898988218735
0.4,0.8,0.7,2.4,0.0645025310201542
0.3,0.4,0.2,2.0,0.0645134440450129
0.7,0.9,0.3,2.4,0.06457422206740394
0.2,0.6,0.2,2.0,0.0645796019233499
0.3,0.7,0.9,1.0,0.06458272847165909
0.1,0.4,0.6,1.6,0.06466545109121458
0.9,0.5,0.8,2.2,0.06467441521172293
0.5,0.4,0.8,1.6,0.06470598340760893
0.4,0.2,0.7,1.6,0.06474618894721579
0.1,0.7,0.7,1.2,0.06476665142787338
0.6,0.2,0.9,1.2,0.06478285682888926
0.8,0.4,0.3,1.6,0.06480190645320283
0.3,0.2,0.7,1.4,0.06483184794022868
0.1,0.3,0.2,1.4,0.06483315107191301
0.6,0.4,0.9,1.4,0.06486484527903898
0.3,0.2,0.8,1.0,0.06486756314246023
0.9,0.8,0.4,1.6,0.0648767043444904
0.3,0.6,0.6,2.6,0.06488418843122812
0.8,0.7,0.3,2.2,0.06489095103238667
0.9,0.9,0.4,1.8,0.06496867459324865
0.6,0.6,0.8,2.0,0.06501920016684883
0.4,0.8,0.3,1.2,0.06502141995732093
0.5,0.8,0.9,1.6,0.0650885981058068
0.8,0.5,0.7,2.6,0.065100244314083
0.9,0.9,0.9,2.2,0.06516320515384162
0.6,0.6,0.9,1.6,0.06517295033452038
0.6,0.9,0.3,2.0,0.06518012099369823
0.1,0.7,0.6,2.0,0.06529290513227051
0.9,0.2,0.8,1.8,0.06529475967756476
0.6,0.8,0.7,2.8,0.06541958419582783
0.5,0.3,0.3,1.0,0.06546239979983659
0.6,0.2,0.2,2.2,0.06547982492797531
0.8,0.7,0.4,1.2,0.06548836450682027
0.7,0.7,0.7,2.8,0.06561665286166248
0.2,0.4,0.6,2.0,0.06564793675949908
0.2,0.8,0.6,2.6,0.06570386809143743
0.9,0.2,0.3,1.4,0.06573105759022184
0.6,0.1,0.2,2.0,0.06579174984453469
0.2,0.8,0.7,1.8,0.06584219202500846
0.8,0.4,0.8,2.0,0.06585159590793206
0.9,0.2,0.7,2.2,0.06589079746602414
0.6,0.8,0.9,1.8,0.06608320506314044
0.3,0.4,0.8,1.2,0.06616210310369967
0.6,0.8,0.3,1.8,0.0662039396750171
0.2,0.1,0.2,1.4,0.06620932214921679
0.2,0.9,0.2,2.4,0.0662116861919926
0.6,0.1,0.8,1.4,0.06625901494435468
0.5,0.1,0.5,2.8,0.06630285133293103
0.2,0.6,0.7,1.6,0.06634659567803441
0.3,0.5,0.7,1.8,0.06637280554548575
0.4,0.5,0.2,2.4,0.06641797819183941
0.1,0.9,0.7,1.4,0.06642267441751142
0.3,0.7,0.6,2.8,0.06648274606473756
0.6,0.3,0.2,2.4,0.06649464380292644
0.7,0.3,0.7,2.2,0.06652077142331332
0.5,0.9,0.3,1.6,0.06657745704920671
0.2,0.8,0.8,1.2,0.0666249284436692
0.2,0.3,0.2,1.6,0.06665190898482037
0.9,0.7,0.4,1.4,0.06665237444795
0.8,0.9,0.8,2.6,0.06669273511121682
0.8,0.1,0.8,1.6,0.0667131026711407
0.4,0.4,0.2,2.2,0.06673618043513523
0.6,0.5,0.7,2.4,0.06686885608685014
0.7,0.8,0.8,2.4,0.06691511266540866
0.4,0.8,0.9,1.4,0.06695855241833545
0.4,0.3,0.9,1.0,0.0670089385971336
0.4,0.6,0.2,2.6,0.06702233886910422
0.9,0.7,0.3,2.4,0.0670295824937953
0.3,0.1,0.6,1.8,0.06705626923823362
0.3,0.6,0.8,1.4,0.06706968970160389
0.8,0.7,0.8,2.4,0.06712328075102461
0.5,0.9,0.7,2.8,0.06712751057691564
0.9,0.9,0.5,1.0,0.06715355873130793
0.1,0.4,0.7,1.0,0.06718256143816152
0.5,0.2,0.8,1.4,0.06718358908885852
0.5,0.2,0.7,1.8,0.06730388748903082
0.8,0.1,0.2,2.2,0.06731437312778035
0.2,0.4,0.7,1.4,0.06732916990783226
0.5,0.1,0.9,1.0,0.06734760003389827
0.5,0.9,0.8,2.2,0.06739375241513891
0.9,0.1,0.9,1.4,0.0674161127276777
0.5,0.6,0.7,2.4,0.0674390140983589
0.8,0.6,0.7,2.8,0.06748916140206189
0.4,0.6,0.7,2.2,0.06752375133995916
0.8,0.8,0.3,2.4,0.06753573568877545
0.9,0.8,0.8,2.6,0.06754312862184482
0.1,0.8,0.2,1.8,0.06755728564378348
0.9,0.3,0.7,2.4,0.06765133076375265
0.1,0.2,0.6,1.4,0.0677247889225528
0.5,0.3,0.2,2.2,0.06776160615448505
0.3,0.3,0.2,1.8,0.067763742696099
0.2,0.5,0.8,1.0,0.0677823630417597
0.9,0.4,0.4,1.0,0.06784331798397579
0.1,0.5,0.6,1.8,0.06786920184239742
0.2,0.5,0.6,2.2,0.06786996751611704
0.3,0.8,0.7,2.2,0.06787186927702882
0.1,0.1,0.2,1.2,0.06788671013023789
0.6,0.4,0.8,1.8,0.06788837301014039
0.4,0.9,0.7,2.6,0.06790042872517135
0.2,0.9,0.6,2.8,0.06794638169089778
0.7,0.4,0.3,1.4,0.06804880475202435
0.3,0.8,0.8,1.6,0.06805710936228217
0.4,0.1,0.6,2.0,0.0681172387086197
0.5,0.7,0.8,2.0,0.06812537263012378
0.2,0.8,0.2,2.2,0.06814925974837863
0.5,0.4,0.2,2.4,0.06815122091926053
0.4,0.3,0.2,2.0,0.06816627666416734
0.7,0.4,0.2,2.8,0.06817989898302199
0.1,0.8,0.6,2.2,0.06818017911370952
0.8,0.7,0.9,2.0,0.06826209960644021
0.1,0.6,0.2,1.6,0.06828082524256247
0.7,0.3,0.6,2.8,0.06832965820326115
0.2,0.5,0.2,1.8,0.0683860436699009
0.4,0.7,0.2,2.8,0.06839749226216316
0.4,0.6,0.3,1.0,0.06842150760716637
0.7,0.3,0.8,1.8,0.06843354025564383
0.6,0.9,0.8,2.4,0.06844079851574725
0.2,0.2,0.7,1.2,0.06849483148623153
0.9,0.3,0.2,2.8,0.06855818477703192
0.1,0.6,0.7,1.2,0.06856474537043532
0.8,0.3,0.3,1.4,0.06857373567554037
0.5,0.2,0.2,2.0,0.0685936504653636
0.3,0.6,0.9,1.0,0.06863339661107486
0.6,0.4,0.2,2.6,0.06864216592703135
0.6,0.7,0.3,1.6,0.06866030202821696
0.5,0.3,0.9,1.2,0.06869239351966133
0.7,0.4,0.7,2.4,0.06871630010541202
0.3,0.9,0.9,1.2,0.06878962209244735
0.7,0.6,0.8,2.2,0.06879947856439916
0.4,0.3,0.7,1.8,0.06881337388090775
0.7,0.2,0.6,2.6,0.06885783198921912
0.9,0.6,0.8,2.4,0.06886871778734872
0.4,0.9,0.8,2.0,0.06888751929040832
0.8,0.5,0.9,1.8,0.06893629858142443
0.9,0.6,0.9,2.0,0.06894461634678482
0.2,0.1,0.6,1.6,0.06899523546542874
0.3,0.2,0.6,2.0,0.0689969363272784
0.4,0.7,0.8,1.8,0.06903159135925042
0.6,0.1,0.7,1.8,0.06907218862801773
0.1,0.1,0.5,2.0,0.06914696659796124
0.4,0.2,0.6,2.2,0.0691842175884655
0.8,0.9,0.9,2.2,0.06919357070183128
0.3,0.8,0.2,2.6,0.06920400859914196
0.7,0.6,0.9,1.8,0.06920717783111648
0.9,0.8,0.9,2.2,0.06923149167027381
0.7,0.8,0.9,2.0,0.06927579076326189
0.9,0.4,0.7,2.6,0.06933269954658776
0.8,0.2,0.2,2.4,0.06933345380153169
0.6,0.6,0.7,2.6,0.06937262129474704
0.1,0.2,0.5,2.2,0.0694573348179587
0.7,0.1,0.6,2.4,0.0694617311811185
0.5,0.5,0.9,1.4,0.06949558799261572
0.3,0.9,0.2,2.8,0.0695441177113153
0.8,0.1,0.7,2.0,0.06954918970321952
0.3,0.7,0.2,2.4,0.0695567225638234
0.1,0.3,0.5,2.4,0.06955926257584216
0.1,0.5,0.5,2.8,0.06956400109748585
0.1,0.4,0.5,2.6,0.06956555332583021
0.5,0.5,0.2,2.6,0.06956560884404032
0.9,0.3,0.8,2.0,0.06957215842970108
0.8,0.9,0.4,1.4,0.06960493548794877
0.6,0.7,0.8,2.2,0.06963910753528516
0.4,0.5,0.9,1.2,0.06964959570564296
0.3,0.3,0.7,1.6,0.0697257951521576
0.4,0.9,0.3,1.2,0.06980605329067362
0.1,0.8,0.7,1.4,0.06981028099158133
0.2,0.6,0.6,2.4,0.06989080881013572
0.4,0.3,0.6,2.4,0.06995814033417064
0.4,0.5,0.8,1.6,0.0699695847693305
0.8,0.5,0.8,2.2,0.07004496670709205
0.1,0.4,0.2,1.4,0.07009630197011496
0.5,0.5,0.8,1.8,0.07009992297988431
0.2,0.9,0.7,2.0,0.07012917505532026
0.5,0.7,0.7,2.6,0.0702431951671785
0.3,0.6,0.7,2.0,0.07027210622849264
0.7,0.8,0.4,1.0,0.07031528130475981
0.7,0.4,0.9,1.6,0.07035613080727736
0.5,0.7,0.9,1.6,0.07038365201459294
0.2,0.7,0.8,1.2,0.07043891289564758
0.9,0.2,0.6,2.8,0.07049095172523079
0.3,0.3,0.6,2.2,0.07050955536806404
0.5,0.3,0.7,2.0,0.07051486553417727
0.4,0.4,0.6,2.6,0.07058846577104566
0.6,0.4,0.3,1.2,0.07068280650107263
0.4,0.7,0.7,2.4,0.07069724807626213
0.3,0.6,0.2,2.2,0.0707436557910856
0.9,0.4,0.9,1.8,0.07075123088285017
0.5,0.6,0.3,1.2,0.07075986608419507
0.1,0.6,0.6,2.0,0.07077581104679094
0.7,0.5,0.7,2.6,0.07078208873400253
0.2,0.7,0.7,1.8,0.07082410956235824
0.5,0.1,0.2,1.8,0.07090043222410158
0.9,0.6,0.4,1.2,0.07090879504092998
0.4,0.2,0.2,1.8,0.07095215650125461
0.1,0.9,0.6,2.4,0.07096389986195836
0.5,0.8,0.3,1.4,0.07100483940531853
0.2,0.7,0.2,2.0,0.0710049865183813
0.9,0.5,0.7,2.8,0.07108601326260798
0.6,0.2,0.3,1.0,0.07110565307679095
0.8,0.9,0.3,2.6,0.07110928123321064
0.4,0.5,0.6,2.8,0.07119093354302058
0.8,0.3,0.9,1.6,0.07122256166031259
0.1,0.3,0.6,1.6,0.07134608655322339
0.9,0.8,0.3,2.6,0.07140175776509622
0.5,0.1,0.6,2.2,0.07140580808217968
0.7,0.9,0.8,2.6,0.07142051241287503
0.8,0.2,0.7,2.2,0.07143033068665283
0.3,0.2,0.5,2.8,0.07146527164417947
0.8,0.8,0.8,2.6,0.07149101116050008
